stadiumId,tenantId,teamName,league,conference,conferenceAbbreviation,division,city,state,country,stadiumName,encompassingFacility,nonCorporateName,shortName,nickname,formerNames,surface,roof,constructionCost,renovations,artificialCapacity,capacity,openingDate,firstUsedDate,lastUsedDate,closingDate,active,activeForTeam,visited,visits,logoUrl,markerSizeX,markerSizeY,positionLat,positionLng,imageWithFans,imageEmpty,imageFacade,imageAerial,primaryFieldImage,primaryPerspectiveImage
great-southern-bank-arena-springfield-mo-2008,MissouriStateBasketball,Missouri State Bears,NCAAM,Missouri Valley Conference,MVC,,Springfield,MO,USA,Great Southern Bank Arena,,JQH Arena,,The Q,JQH Arena (2008-2022),,Arena,67000000,,,11000,2008,2008,,,TRUE,TRUE,FALSE,0,https://i.imgur.com/UDIxxK5.png,34,30,37.2019515885389,-93.283185830662,https://i.imgur.com/47PJWPP.jpg,https://i.imgur.com/GX31EKJ.jpg,https://i.imgur.com/vEMZaJy.jpg,https://i.imgur.com/z83WXN8.jpg,https://i.imgur.com/47PJWPP.jpg,https://i.imgur.com/z83WXN8.jpg
cfsb-center-murray-ky-1998,MurrayStateBasketball,Murray State Racers,NCAAM,Missouri Valley Conference,MVC,,Murray,KY,USA,CFSB Center,,,,The Bank,Regional Special Events Center (1998-2010),,Arena,23000000,,,8602,1998,1998,,,TRUE,TRUE,FALSE,0,https://i.imgur.com/volX7zB.png,36,29,36.6226661583616,-88.3199044730012,https://i.imgur.com/rOMgSYz.jpg,https://i.imgur.com/GFXoRUr.jpg,https://i.imgur.com/b4unVPc.jpg,,https://i.imgur.com/GFXoRUr.jpg,https://i.imgur.com/b4unVPc.jpg
mcleod-center-cedar-falls-ia-2006,NorthernIowaBasketball,Northern Iowa Panthers,NCAAM,Missouri Valley Conference,MVC,,Cedar Falls,IA,USA,McLeod Center,,,,,,,Arena,26000000,,,7018,2006,2006,,,TRUE,TRUE,FALSE,0,https://i.imgur.com/pQTqywG.png,38,26,42.5143343458302,-92.4671742728736,https://i.imgur.com/SQa8x0w.jpg,https://i.imgur.com/iqaMTwR.jpg,https://i.imgur.com/Aa0Ckbn.jpg,,https://i.imgur.com/iqaMTwR.jpg,https://i.imgur.com/Aa0Ckbn.jpg
banterra-center-carbondale-il-1964,SouthernIllinoisBasketball,Southern Illinois Salukis,NCAAM,Missouri Valley Conference,MVC,,Carbondale,IL,USA,Banterra Center,,SIU Arena,,,SIU Arena (1964-2019),,Arena,4300000,,,8339,1964,1964,,,TRUE,TRUE,FALSE,0,https://i.imgur.com/OMj8fDc.png,43,22,37.7083196917218,-89.218733059488,https://i.imgur.com/hP0Yliu.jpg,https://i.imgur.com/qNDm0IO.jpg,https://i.imgur.com/ufHQJAH.jpg,https://i.imgur.com/yWor5xQ.jpg,https://i.imgur.com/qNDm0IO.jpg,https://i.imgur.com/ufHQJAH.jpg
credit-union-1-arena-chicago-1982,UICBasketball,UIC Flames,NCAAM,Missouri Valley Conference,MVC,,Chicago,IL,USA,Credit Union 1 Arena,,UIC Pavilion,,,UIC Pavilion (1982-2018),,Arena,10000000,,,8000,1982,1982,,,TRUE,TRUE,FALSE,0,https://i.imgur.com/6YBz8Ow.png,45,19,41.8748095128908,-87.6562505017247,https://i.imgur.com/JwS2l2Y.jpg,https://i.imgur.com/PthzaQ8.jpg,https://i.imgur.com/Vm3Syo0.jpg,https://i.imgur.com/zTtA4g8.jpg,https://i.imgur.com/PthzaQ8.jpg,https://i.imgur.com/zTtA4g8.jpg
athletics-recreation-center-valparaiso-in-1984,ValparaisoBasketball,Valparaiso Beacons,NCAAM,Missouri Valley Conference,MVC,,Valparaiso,IN,USA,Athletics-Recreation Center,,,,The ARC,,,Arena,7250000,,,5000,1984,1984,,,TRUE,TRUE,FALSE,0,https://i.imgur.com/ejausBS.png,33,31,41.4641976197119,-87.0483689305703,https://i.imgur.com/y6WrPWk.jpg,https://i.imgur.com/20uU1sG.jpg,https://i.imgur.com/qr4zEBT.jpg,,https://i.imgur.com/y6WrPWk.jpg,https://i.imgur.com/qr4zEBT.jpg
clune-arena-colorado-springs-co-1968,AirForceBasketball,Air Force Falcons,NCAAM,Mountain West Conference,MWC,,Colorado Springs,CO,USA,Clune Arena,Cadet Field House,,,,,,Arena,5600000,,,5843,1968,1968,,,TRUE,TRUE,FALSE,0,https://i.imgur.com/xk2rAPd.png,32,32,39.0137102344416,-104.883744301788,https://i.imgur.com/15djKiV.jpg,https://i.imgur.com/zlaSOHt.jpg,https://i.imgur.com/f41TW5g.jpg,,https://i.imgur.com/zlaSOHt.jpg,https://i.imgur.com/f41TW5g.jpg
extra-mile-arena-boise-id-1982,BoiseStateBasketball,Boise State Broncos,NCAAM,Mountain West Conference,MWC,,Boise,ID,USA,ExtraMile Arena,,,,,BSU Pavilion (1982-2004) --- Taco Bell Arena (2004-2019),,Arena,17500000,,,12644,1982,1982,,,TRUE,TRUE,FALSE,0,https://i.imgur.com/syI9yuj.png,35,29,43.6035416337178,-116.198931672848,https://i.imgur.com/VnTgjNc.jpg,https://i.imgur.com/eKbdPjW.jpg,https://i.imgur.com/2jcKQOQ.jpg,https://i.imgur.com/olWrioK.jpg,https://i.imgur.com/eKbdPjW.jpg,https://i.imgur.com/olWrioK.jpg
moby-arena-fort-collins-co-1966,ColoradoStateBasketball,Colorado State Rams,NCAAM,Mountain West Conference,MWC,,Fort Collins,CO,USA,Colorado State Auditorium-Gymnasium,,,Moby Gymnasium,Moby,Moby Gymnasium (1966-1986),,Arena,,,,8745,1966,1966,,,TRUE,TRUE,FALSE,0,https://i.imgur.com/0ACSlZz.png,32,32,40.5756316829928,-105.093213301754,https://i.imgur.com/tnm3evJ.jpg,https://i.imgur.com/XHBovad.jpg,https://i.imgur.com/68NEJTX.jpg,https://i.imgur.com/Po75Z8M.jpg,https://i.imgur.com/XHBovad.jpg,https://i.imgur.com/Po75Z8M.jpg
save-mart-center-fresno-ca-2003,FresnoStateBasketball,Fresno State Bulldogs,NCAAM,Mountain West Conference,MWC,,Fresno,CA,USA,Save Mart Center at Fresno State,,,Save Mart Center,,,,Arena,103000000,,,15596,2003,2003,,,TRUE,TRUE,FALSE,0,https://i.imgur.com/5tkrYnf.png,38,27,36.8096786001945,-119.738518901834,https://i.imgur.com/0upsbkm.jpg,https://i.imgur.com/Smy0v1m.jpg,https://i.imgur.com/F9GRKD1.jpg,https://i.imgur.com/9hbtVcW.jpg,https://i.imgur.com/Smy0v1m.jpg,https://i.imgur.com/9hbtVcW.jpg
lawlor-events-center-reno-nv-1983,NevadaBasketball,Nevada Wolf Pack,NCAAM,Mountain West Conference,MWC,,Reno,NV,USA,Lawlor Events Center,,,,,,,Arena,26000000,,,12000,1983,1983,,,TRUE,TRUE,FALSE,0,https://i.imgur.com/FvWFHkJ.png,39,25,39.5450634328536,-119.818307201776,https://i.imgur.com/qeNX1SV.jpg,https://i.imgur.com/R3K2o2S.jpg,https://i.imgur.com/x4WtszX.jpg,https://i.imgur.com/U8sDOXi.jpg,https://i.imgur.com/R3K2o2S.jpg,https://i.imgur.com/U8sDOXi.jpg
the-pit-albuquerque-nm-1966,NewMexicoBasketball,New Mexico Lobos,NCAAM,Mountain West Conference,MWC,,Albuquerque,NM,USA,The Pit,,,,,University Arena (1966-2014) --- WisePies Arena aka The Pit (2014-2017) --- Dreamstyle Arena (2017-2020),,Arena,1400000,60000000 (2009),,15411,1966,1966,,,TRUE,TRUE,FALSE,0,https://i.imgur.com/5tnwsBO.png,29,36,35.0672831895608,-106.632263530704,https://i.imgur.com/R3TmdR2.jpg,https://i.imgur.com/YfATdyN.jpg,https://i.imgur.com/bwIHfmM.jpg,,https://i.imgur.com/R3TmdR2.jpg,https://i.imgur.com/bwIHfmM.jpg
viejas-arena-san-diego-ca-1997,SanDiegoStateBasketball,San Diego State Aztecs,NCAAM,Mountain West Conference,MWC,,San Diego,CA,USA,Viejas Arena,,,,,Cox Arena at Aztec Bowl (1997-2009),,Arena,29000000,,,12414,1997,1997,,,TRUE,TRUE,FALSE,0,https://i.imgur.com/w3gfanx.png,38,26,32.7739734552587,-117.074654930746,https://i.imgur.com/5hP1o3O.jpg,https://i.imgur.com/whgOJrf.jpg,https://i.imgur.com/tJUbVFY.jpg,,https://i.imgur.com/whgOJrf.jpg,https://i.imgur.com/tJUbVFY.jpg
event-center-arena-san-jose-ca-1989,SanJoseStateBasketball,San Jose State Spartans,NCAAM,Mountain West Conference,MWC,,San Jose,CA,USA,Provident Credit Union Event Center,,Event Center Arena,,,Event Center Arena (1989-2019),,Arena,26000000,,,5000,1989,1989,,,TRUE,TRUE,FALSE,0,https://i.imgur.com/tqQtE1k.png,31,33,37.3352192797464,-121.880099901823,https://i.imgur.com/z44Zi5F.jpg,https://i.imgur.com/aSXFSkO.jpg,https://i.imgur.com/bAXeRsp.jpg,,https://i.imgur.com/aSXFSkO.jpg,https://i.imgur.com/bAXeRsp.jpg
thomas-and-mack-center-las-vegas-1983,UNLVBasketball,UNLV Runnin’ Rebels,NCAAM,Mountain West Conference,MWC,,Paradise,NV,USA,Thomas & Mack Center,,,,The Shark Tank,,,Arena,30000000,,,17923,1983,1983,,,TRUE,TRUE,FALSE,0,https://i.imgur.com/sbjOslv.png,40,23,36.1047737069549,-115.14406745952,https://i.imgur.com/aB20oBs.jpg,https://i.imgur.com/r2p14v1.jpg,https://i.imgur.com/P5fOkUW.jpg,https://i.imgur.com/8MMuGJi.png,https://i.imgur.com/r2p14v1.jpg,https://i.imgur.com/8MMuGJi.png
smith-spectrum-logan-ut-1970,UtahStateBasketball,Utah State Aggies,NCAAM,Mountain West Conference,MWC,,Logan,UT,USA,Dee Glen Smith Spectrum,,,Smith Spectrum,,USU Assembly Center (1970-1971),,Arena,3000000,,,10270,1970,1970,,,TRUE,TRUE,FALSE,0,https://i.imgur.com/3dPXsgj.png,36,27,41.7477319483947,-111.811821634272,https://i.imgur.com/ZbagNuh.jpg,https://i.imgur.com/hlXKOXS.jpg,https://i.imgur.com/7Ovwe1q.jpg,,https://i.imgur.com/hlXKOXS.jpg,https://i.imgur.com/7Ovwe1q.jpg
arena-auditorium-laramie-wy-1982,WyomingBasketball,Wyoming Cowboys,NCAAM,Mountain West Conference,MWC,,Laramie,WY,USA,Arena-Auditorium,,,,Dome of Doom,,,Arena,15000000,,,11612,1982,1982,,,TRUE,TRUE,FALSE,0,https://i.imgur.com/tGdhNgs.png,24,40,41.3133651547898,-105.569425772901,https://i.imgur.com/9VWBJoD.jpg,https://i.imgur.com/L2RaFK6.jpg,https://i.imgur.com/nZxdJNT.jpg,https://i.imgur.com/Bz4ubYU.jpg,https://i.imgur.com/L2RaFK6.jpg,https://i.imgur.com/Bz4ubYU.jpg
detrick-gymnasium-new-britain-ct-1965,CentralConnecticutStateBasketball,Central Connecticut State Blue Devils,NCAAM,Northeast Conference,NEC,,New Britain,CT,USA,William H. Detrick Gymnasium,,,Detrick Gymnasium,,,,Arena,,,,2654,1965,1965,,,TRUE,TRUE,FALSE,0,https://i.imgur.com/UwCggum.png,43,21,41.6931785993059,-72.765200117074,https://i.imgur.com/RKZrOJB.jpg,https://i.imgur.com/ktoWEwP.jpg,https://i.imgur.com/ZFION4s.jpg,,https://i.imgur.com/RKZrOJB.jpg,https://i.imgur.com/ZFION4s.jpg
rothman-center-hackensack-nj-1987,FairleighDickinsonBasketball,Fairleigh Dickinson Knights,NCAAM,Northeast Conference,NEC,,Hackensack,NJ,USA,Rothman Center,,,,,,,Arena,1000000,,,1852,1987,1987,,,TRUE,TRUE,FALSE,0,https://i.imgur.com/B8xqrfT.png,32,32,40.896657879214,-74.0323789882557,https://i.imgur.com/2mGbWkm.jpg,https://i.imgur.com/Nr8jAbx.jpg,https://i.imgur.com/NVn8r7Z.jpg,,https://i.imgur.com/Nr8jAbx.jpg,https://i.imgur.com/NVn8r7Z.jpg
steinberg-wellness-center-brooklyn-ny-2006,LIUBasketball,LIU Sharks,NCAAM,Northeast Conference,NEC,,Brooklyn,NY,USA,Steinberg Wellness Center,,,,,"Wellness, Recreation and Athletic Center (2006-2013)",,Arena,45000000,,,2500,2006,2006,,,TRUE,TRUE,FALSE,0,https://i.imgur.com/WeBzs2R.png,30,34,40.690622074109,-73.9792941729152,https://i.imgur.com/94562er.jpg,https://i.imgur.com/QeqCpNd.jpg,https://i.imgur.com/NsUAU2y.jpg,,https://i.imgur.com/94562er.jpg,https://i.imgur.com/NsUAU2y.jpg
hammel-court-north-andover-ma-1972,MerrimackBasketball,Merrimack Warriors,NCAAM,Northeast Conference,NEC,,North Andover,MA,USA,Hammel Court,Merrimack Athletics Complex,,,,,,Arena,2000000,,,1200,1972,1972,,,TRUE,TRUE,FALSE,0,https://i.imgur.com/n1bxUJK.png,36,28,42.6676957235602,-71.1196850017063,https://i.imgur.com/y3VdSvm.jpg,https://i.imgur.com/xXY8UC2.jpg,https://i.imgur.com/ezgV7sS.jpg,,https://i.imgur.com/y3VdSvm.jpg,https://i.imgur.com/ezgV7sS.jpg
knott-arena-emmitsburg-md-1987,MountStMarysBasketball,Mount St. Mary’s Mountaineers,NCAAM,Northeast Conference,NEC,,Emmitsburg,MD,USA,Knott Arena,,,,,,,Arena,,,,3500,1987,1987,,,TRUE,TRUE,FALSE,0,https://i.imgur.com/wdunVAA.png,41,22,39.6801140958503,-77.3459911797653,https://i.imgur.com/XchmWtn.jpg,https://i.imgur.com/76bw8vv.jpg,https://i.imgur.com/f6QFz5A.jpg,,https://i.imgur.com/XchmWtn.jpg,https://i.imgur.com/f6QFz5A.jpg
pitt-center-fairfield-ct-1997,SacredHeartBasketball,Sacred Heart Pioneers,NCAAM,Northeast Conference,NEC,,Fairfield,CT,USA,William H. Pitt Health and Recreation Center,,,Pitt Center,,,,Arena,13800000,,,2062,1997,1997,,,TRUE,TRUE,FALSE,0,https://i.imgur.com/4JelYJ6.png,47,19,41.2196577070709,-73.2447047268679,https://i.imgur.com/y4KWZaq.jpg,https://i.imgur.com/DLCUyja.jpg,https://i.imgur.com/dYcc8m1.jpg,,https://i.imgur.com/y4KWZaq.jpg,https://i.imgur.com/dYcc8m1.jpg
pope-athletic-complex-brooklyn-1971,StFrancisBrooklynBasketball,St. Francis Brooklyn Terriers,NCAAM,Northeast Conference,NEC,,Brooklyn,NY,USA,Generoso Pope Athletic Complex,,,,The Pope,,,Arena,6000000,,,1200,1971,1971,,,TRUE,TRUE,FALSE,0,https://i.imgur.com/UC3FDtP.png,37,29,40.6932788875708,-73.9920471845522,https://i.imgur.com/LX95DqQ.jpg,https://i.imgur.com/KHGV2L7.jpg,https://i.imgur.com/CGVyEdR.jpg,,https://i.imgur.com/LX95DqQ.jpg,https://i.imgur.com/CGVyEdR.jpg
degol-arena-loretto-pa-1972,StFrancisPABasketball,Saint Francis (PA) Red Flash,NCAAM,Northeast Conference,NEC,,Loretto,PA,USA,DeGol Arena,Maurice Stokes Athletic Center,,,,,,Arena,,,,3500,1972,1972,,,TRUE,TRUE,FALSE,0,https://i.imgur.com/N0MdlBe.png,40,23,40.5045144369793,-78.6407393924855,https://i.imgur.com/njBnQ09.jpg,https://i.imgur.com/Cgprek2.jpg,https://i.imgur.com/61ITxaF.jpg,,https://i.imgur.com/Cgprek2.jpg,https://i.imgur.com/61ITxaF.jpg
merkert-gymnasium-easton-ma-1973,StonehillBasketball,Stonehill Skyhawks,NCAAM,Northeast Conference,NEC,,Easton,MA,USA,Merkert Gymnasium,,,,,,,Arena,,,,1560,1973,1973,,,TRUE,TRUE,FALSE,0,https://i.imgur.com/2HmIuzt.png,38,27,42.0575531815232,-71.0789034017204,https://i.imgur.com/p2V1I8g.jpg,https://i.imgur.com/WpfL7s8.jpg,https://i.imgur.com/cutjxns.jpg,,https://i.imgur.com/WpfL7s8.jpg,https://i.imgur.com/cutjxns.jpg
spiro-sports-center-staten-island-ny-1999,WagnerBasketball,Wagner Seahawks,NCAAM,Northeast Conference,NEC,,Staten Island,NY,USA,Spiro Sports Center,,,,,,,Arena,,,,2100,1999,1999,,,TRUE,TRUE,FALSE,0,https://i.imgur.com/guvEhRJ.png,43,21,40.6147627721056,-74.0960508668417,https://i.imgur.com/yevF55e.jpg,https://i.imgur.com/Dcg47F8.png,https://i.imgur.com/hJZBPPw.jpg,,https://i.imgur.com/Dcg47F8.png,https://i.imgur.com/hJZBPPw.jpg
lantz-arena-charleston-il-1967,EasternIllinoisBasketball,Eastern Illinois Panthers,NCAAM,Ohio Valley Conference,OVC,,Charleston,IL,USA,Lantz Arena,,,,,,,Arena,,,,5400,1967,1967,,,TRUE,TRUE,FALSE,0,https://i.imgur.com/zldsmRv.png,43,24,39.4804384793878,-88.178895401778,https://i.imgur.com/0Scc2aN.jpg,https://i.imgur.com/2oLnJgM.jpg,https://i.imgur.com/233XDDo.jpg,,https://i.imgur.com/0Scc2aN.jpg,https://i.imgur.com/233XDDo.jpg
hyland-performance-arena-saint-charles-mo-1997,LindenwoodBasketball,Lindenwood Lions,NCAAM,Ohio Valley Conference,OVC,,Saint Charles,MO,USA,Robert F. Hyland Performance Arena,,,Hyland Performance Arena,,,,Arena,,,,3270,1997,1997,,,TRUE,TRUE,FALSE,0,https://i.imgur.com/UHWhRy8.png,36,27,38.7891880288682,-90.5038323864476,https://i.imgur.com/lVZZYLA.jpg,https://i.imgur.com/cKEUfcN.jpg,https://i.imgur.com/44BfROW.jpg,,https://i.imgur.com/lVZZYLA.jpg,https://i.imgur.com/44BfROW.jpg
jack-stephens-center-little-rock-ar-2005,LittleRockBasketball,Little Rock Trojans,NCAAM,Ohio Valley Conference,OVC,,Little Rock,AR,USA,Jack Stephens Center,,,,,,,Arena,25000000,,,5600,2005,2005,,,TRUE,TRUE,FALSE,0,https://i.imgur.com/q4Qmgf4.png,40,25,34.728354027465,-92.340489073038,https://i.imgur.com/WckgRwL.jpg,https://i.imgur.com/dABN2Zx.jpg,https://i.imgur.com/RNRsjvr.jpg,,https://i.imgur.com/dABN2Zx.jpg,https://i.imgur.com/RNRsjvr.jpg
ellis-johnson-arena-morehead-ky-1981,MoreheadStateBasketball,Morehead State Eagles,NCAAM,Ohio Valley Conference,OVC,,Morehead,KY,USA,Ellis T. Johnson Arena,,,Ellis Johnson Arena,,,,Arena,,,,6500,1981,1981,,,TRUE,TRUE,FALSE,0,https://i.imgur.com/ofKfgJW.png,47,18,38.1904004130571,-83.4258420208586,https://i.imgur.com/CdYsR1V.jpg,https://i.imgur.com/b0GIQYm.jpg,https://i.imgur.com/yG6DBps.jpg,,https://i.imgur.com/b0GIQYm.jpg,https://i.imgur.com/yG6DBps.jpg
show-me-center-cape-girardeau-mo-1987,SEMOBasketball,Southeast Missouri State Redhawks,NCAAM,Ohio Valley Conference,OVC,,Cape Girardeau,MO,USA,Show Me Center,,,,,,,Arena,16600000,,,7373,1987,1987,,,TRUE,TRUE,FALSE,0,https://i.imgur.com/Urn6Sbo.png,39,24,37.319936483029,-89.5274303883322,https://i.imgur.com/dusBj8u.jpg,https://i.imgur.com/EmCshoa.jpg,https://i.imgur.com/l5rzJfI.jpg,,https://i.imgur.com/EmCshoa.jpg,https://i.imgur.com/l5rzJfI.jpg
first-community-arena-edwardsville-il-1984,SIUEdwardsvilleBasketball,SIU Edwardsville Cougars,NCAAM,Ohio Valley Conference,OVC,,Edwardsville,IL,USA,First Community Arena,Vadalabene Center,,,,Vadalabene Center (1984-2019),,Arena,,,,4000,1984,1984,,,TRUE,TRUE,FALSE,0,https://i.imgur.com/ZUXLTPk.png,39,24,38.7963788558636,-89.9997626441201,https://i.imgur.com/ZDEyemI.jpg,https://i.imgur.com/V3irNWh.jpg,https://i.imgur.com/ZbY29jJ.jpg,,https://i.imgur.com/V3irNWh.jpg,https://i.imgur.com/ZbY29jJ.jpg
screaming-eagles-arena-evansville-in-2019,SouthernIndianaBasketball,Southern Indiana Screaming Eagles,NCAAM,Ohio Valley Conference,OVC,,Evansville,IN,USA,Screaming Eagles Arena,,,,,,,Arena,66000000,,,4800,2019,2019,,,TRUE,TRUE,FALSE,0,https://i.imgur.com/8YPws8R.png,39,25,37.961646891102,-87.6738535367216,https://i.imgur.com/fAueBBN.jpg,https://i.imgur.com/uGOWNW3.jpg,https://i.imgur.com/7w592Gy.jpg,,https://i.imgur.com/uGOWNW3.jpg,https://i.imgur.com/7w592Gy.jpg
elam-center-martin-tn-1963,UTMartinBasketball,UT-Martin Skyhawks,NCAAM,Ohio Valley Conference,OVC,,Martin,TN,USA,Kathleen and Tom Elam Center,,,Elam Center,,,,Arena,6336181,,,4300,1963,1963,,,TRUE,TRUE,FALSE,0,https://i.imgur.com/bxvwojQ.png,35,28,36.3438250449934,-88.8680752436545,https://i.imgur.com/ySnluRp.jpg,https://i.imgur.com/v0rPDsK.jpg,https://i.imgur.com/d6eQ4Eu.jpg,,https://i.imgur.com/v0rPDsK.jpg,https://i.imgur.com/d6eQ4Eu.jpg
gentry-complex-nashville-tn-1980,TennesseeStateBasketball,Tennessee State Tigers,NCAAM,Ohio Valley Conference,OVC,,Nashville,TN,USA,Gentry Complex,,,,,,,Arena,,,,9100,1980,1980,,,TRUE,TRUE,FALSE,0,https://i.imgur.com/TRAsHu1.png,33,31,36.1690974188288,-86.8291012018465,https://i.imgur.com/R02Cw4T.jpg,https://i.imgur.com/RhMhUJS.jpg,https://i.imgur.com/YGkPBhN.jpg,,https://i.imgur.com/R02Cw4T.jpg,https://i.imgur.com/YGkPBhN.jpg
eblen-center-cookeville-tn-1977,TennesseeTechBasketball,Tennessee Tech Golden Eagles,NCAAM,Ohio Valley Conference,OVC,,Cookeville,TN,USA,Hooper Eblen Center,,,Eblen Center,The Hoop,,,Arena,,,,9280,1977,1977,,,TRUE,TRUE,FALSE,0,https://i.imgur.com/l5DhJfb.png,34,30,36.1784109198561,-85.5099108595189,https://i.imgur.com/O2ZUQNY.jpg,https://i.imgur.com/0EJACjD.jpg,https://i.imgur.com/D8ieZ4N.jpg,,https://i.imgur.com/0EJACjD.jpg,https://i.imgur.com/D8ieZ4N.jpg
mckale-center-tucson-az-1973,ArizonaBasketball,Arizona Wildcats,NCAAM,Pac-12 Conference,Pac-12,,Tucson,AZ,USA,McKale Memorial Center,,,McKale Center,,,,Arena,8145077,,,14655,1973,1973,,,TRUE,TRUE,FALSE,0,https://i.imgur.com/pFXXyeS.png,39,25,32.2303782735286,-110.945977205213,https://i.imgur.com/BFXHtL2.jpg,https://i.imgur.com/WCy5ACE.jpg,https://i.imgur.com/Nhps9vp.jpg,https://i.imgur.com/Fch4Wq3.jpg,https://i.imgur.com/WCy5ACE.jpg,https://i.imgur.com/Nhps9vp.jpg
desert-financial-arena-tempe-az-1974,ArizonaStateBasketball,Arizona State Sun Devils,NCAAM,Pac-12 Conference,Pac-12,,Tempe,AZ,USA,Desert Financial Arena,,,,The Desert,ASU Activity Center (1974-1997) --- Wells Fargo Arena (1997-2019),,Arena,8000000,,,14100,1974,1974,,,TRUE,TRUE,FALSE,0,https://i.imgur.com/I0PgyaO.png,22,43,33.4244502085796,-111.931000201898,https://i.imgur.com/cYraMQk.jpg,https://i.imgur.com/xWoxXLU.jpg,https://i.imgur.com/WaTHaeI.jpg,https://i.imgur.com/9XTmGT0.jpg,https://i.imgur.com/xWoxXLU.jpg,https://i.imgur.com/9XTmGT0.jpg
haas-pavilion-berkeley-ca-1933,CalBasketball,California Golden Bears,NCAAM,Pac-12 Conference,Pac-12,,Berkeley,CA,USA,Walter A. Haas Jr. Pavilion,,,Haas Pavilion,,Men’s Gym (1933-1959) --- Harmon Gym (1959-1997),,Arena,727500,57500000 (1997-1999),,11858,1933,1933,,,TRUE,TRUE,FALSE,0,https://i.imgur.com/qViiO5j.png,35,28,37.8693712017522,-122.262168772976,https://i.imgur.com/EA7JXgv.jpg,https://i.imgur.com/PZgfDaN.jpg,https://i.imgur.com/sd12BwJ.jpg,,https://i.imgur.com/PZgfDaN.jpg,https://i.imgur.com/sd12BwJ.jpg
cu-events-center-boulder-co-1979,ColoradoBasketball,Colorado Buffaloes,NCAAM,Pac-12 Conference,Pac-12,,Boulder,CO,USA,CU Events Center,,,,The Keg,CU Events/Conference Center (1979-1990) --- Coors Events/Conference Center (1990-2008) --- Coors Events Center (2008-2018),,Arena,7579756,,,11064,1979,1979,,,TRUE,TRUE,FALSE,0,https://i.imgur.com/RafEjAM.png,37,27,40.0046553542176,-105.260592844607,https://i.imgur.com/BhK5QL6.jpg,https://i.imgur.com/4WWHDrz.jpg,https://i.imgur.com/BRa9vYF.jpg,https://i.imgur.com/6eV9Lr8.jpg,https://i.imgur.com/BhK5QL6.jpg,https://i.imgur.com/6eV9Lr8.jpg
matthew-knight-arena-eugene-or-2011,OregonBasketball,Oregon Ducks,NCAAM,Pac-12 Conference,Pac-12,,Eugene,OR,USA,Matthew Knight Arena,,,,MKA,,,Arena,227000000,,,12364,2011,2011,,,TRUE,TRUE,FALSE,0,https://i.imgur.com/mHJjWy1.png,35,29,44.0448884316689,-123.066332359346,https://i.imgur.com/rLhfkcG.jpg,https://i.imgur.com/n19ysWj.jpg,https://i.imgur.com/8lAPfvd.jpg,,https://i.imgur.com/n19ysWj.jpg,https://i.imgur.com/8lAPfvd.jpg
gill-coliseum-corvallis-or-1949,OregonStateBasketball,Oregon State Beavers,NCAAM,Pac-12 Conference,Pac-12,,Corvallis,OR,USA,Gill Coliseum,,,,,Oregon State Coliseum (1949-1966),,Arena,1842000,,,9604,1949,1949,,,TRUE,TRUE,TRUE,1,https://i.imgur.com/srQ7ttS.png,41,23,44.5612379460897,-123.280548043989,https://i.imgur.com/oZ44BT5.jpg,https://i.imgur.com/M5BmcPU.jpg,https://i.imgur.com/UADdiyO.jpg,,https://i.imgur.com/M5BmcPU.jpg,https://i.imgur.com/UADdiyO.jpg
maples-pavilion-stanford-ca-1969,StanfordBasketball,Stanford Cardinal,NCAAM,Pac-12 Conference,Pac-12,,Stanford,CA,USA,Roscoe Maples Pavilion,,,Maples Pavilion,,,,Arena,3240000,,,7233,1969,1969,,,TRUE,TRUE,FALSE,0,https://i.imgur.com/3V9jkCY.png,25,37,37.4295597412851,-122.160622572985,https://i.imgur.com/yGMUYfK.jpg,https://i.imgur.com/MgIowrt.jpg,https://i.imgur.com/KTVS3TB.jpg,,https://i.imgur.com/yGMUYfK.jpg,https://i.imgur.com/KTVS3TB.jpg
pauley-pavilion-los-angeles-1965,UCLABasketball,UCLA Bruins,NCAAM,Pac-12 Conference,Pac-12,,Los Angeles,CA,USA,Edwin W. Pauley Pavilion,,,Pauley Pavilion,,,,Arena,5000000,136000000 (2012),,13800,1965,1965,,,TRUE,TRUE,FALSE,0,https://i.imgur.com/kihOejW.png,42,20,34.0703245060364,-118.446897215378,https://i.imgur.com/AjjubvK.jpg,https://i.imgur.com/oM4tvsr.jpg,https://i.imgur.com/P6bg9y1.jpg,https://i.imgur.com/GZPktr2.jpg,https://i.imgur.com/oM4tvsr.jpg,https://i.imgur.com/GZPktr2.jpg
galen-center-los-angeles-2006,USCBasketball,USC Trojans,NCAAM,Pac-12 Conference,Pac-12,,Los Angeles,CA,USA,Galen Center,,,,,,,Arena,147000000,,,10258,2006,2006,,,TRUE,TRUE,FALSE,0,https://i.imgur.com/w3nsTv3.png,25,37,34.0209493895561,-118.279824457706,https://i.imgur.com/OV6yz99.jpg,https://i.imgur.com/99HPpfU.jpg,https://i.imgur.com/RyUjWD4.jpg,https://i.imgur.com/I5WxXtj.jpg,https://i.imgur.com/99HPpfU.jpg,https://i.imgur.com/RyUjWD4.jpg
